,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
246,51041100923,1085,80858,2221,0.02746790670063568,1955.4,203.0,62.7
247,51041100924,1751,137150,2230,0.016259569814072183,1672.7,541.5,15.6
248,51041100926,2332,190585,2583,0.013553007844268961,1981.5,547.2,54.5
249,51041100927,3296,131245,2253,0.01716636824259972,1726.1,505.8,20.8
250,51041100928,2587,95003,1899,0.0199888424576066,1508.1,375.9,14.7
251,51041100929,2396,120372,2170,0.01802744824377762,1680.7,471.8,17.7
252,51041100930,1155,125979,2184,0.017336222703783963,1794.7,367.6,21.9
253,51041100931,2105,116396,2156,0.01852297329805148,1717.1,416.8,21.7
254,51041100932,1247,119332,2235,0.018729259544799384,1757.0,456.9,21.2
255,51041100933,1103,72864,1932,0.026515151515151516,1796.9,103.7,31.6
256,51041100934,2556,77019,2010,0.02609745647177969,1707.9,269.2,32.7
257,51041100935,1400,165643,2510,0.015153070156903703,1935.3,545.9,28.2
258,51041100936,1310,179410,2556,0.014246697508500083,1991.4,523.1,41.5
259,51041101003,2362,156086,3018,0.019335494535064,1898.7,1102.7,16.4
260,51041101004,1645,119980,2707,0.02256209368228038,2028.8,619.3,58.8
261,51041101007,2317,114934,2219,0.01930673255955592,1809.4,396.8,12.5
262,51041101008,1621,147154,2371,0.01611237207279449,1803.6,558.0,9.9
263,51041101009,1869,130272,2535,0.019459285187914517,2064.3,446.6,24.2
264,51041101010,2832,118276,2244,0.01897257262673746,1698.8,531.2,14.5
265,51041101011,1029,103668,2342,0.022591349307404408,1953.2,370.0,19.1
266,51041101012,2383,100303,1871,0.018653479955734124,1664.7,195.6,10.4
267,51041101013,1145,136593,2470,0.01808291786548359,1947.8,498.4,23.4
268,51043010100,3094,93222,2766,0.029671107678445004,1887.4,591.9,286.6
269,51043010200,1392,102455,3414,0.03332194622029184,2026.2,832.8,555.4
270,51043010300,1153,109246,3337,0.030545740805155337,2268.0,833.2,236.1
271,51045050100,2266,64557,2628,0.04070821134811097,2069.3,409.3,149.0
272,51047930101,1420,72537,3332,0.045935177909204955,2071.5,1106.8,153.4
273,51047930102,3010,116699,3532,0.030265897736912913,2078.0,1258.0,195.9
274,51047930201,2425,92262,2645,0.028668357503630965,1856.4,735.5,53.0
275,51047930202,2188,91641,3267,0.035649981994958585,2249.2,830.7,186.9
276,51047930300,2394,69234,2129,0.0307507871854869,1632.7,443.7,52.2
277,51047930400,1775,86523,2960,0.03421055673058031,2062.3,699.8,197.6
278,51047930501,1675,112345,3488,0.031047220615069652,2091.7,1144.7,251.8
279,51047930502,2016,65172,2349,0.03604308598784754,1704.8,549.0,95.3
