,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
151,PA,OWNER,1940-59,10-19 UNIT,SOLAR,0-100%,0.0,0.0,0.0,0.0,0.0,
152,PA,OWNER,1940-59,10-19 UNIT,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
153,PA,OWNER,1940-59,10-19 UNIT,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
154,PA,OWNER,1940-59,10-19 UNIT,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
155,PA,OWNER,1940-59,10-19 UNIT,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
156,PA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,0-100%,49.044,3607.13,1032.72,477.8,0.0,41.88
157,PA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,100-150%,13.402,5046.5,3402.35,0.0,0.0,67.42
158,PA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,150-200%,22.357,22151.55,683.93,156.2,0.0,3.7900000000000005
159,PA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,200-400%,107.036,35125.37,760.61,145.55,0.0,2.58
160,PA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,400%+,135.56,87970.45,636.25,204.45,0.0,0.96
161,PA,OWNER,1940-59,10-19 UNIT,WOOD,0-100%,0.565,0.0,0.0,0.0,0.0,
162,PA,OWNER,1940-59,10-19 UNIT,WOOD,100-150%,0.359,0.0,0.0,0.0,0.0,
163,PA,OWNER,1940-59,10-19 UNIT,WOOD,150-200%,0.346,0.0,0.0,0.0,0.0,
164,PA,OWNER,1940-59,10-19 UNIT,WOOD,200-400%,1.101,0.0,0.0,0.0,0.0,
165,PA,OWNER,1940-59,10-19 UNIT,WOOD,400%+,3.011,0.0,0.0,0.0,0.0,
166,PA,OWNER,1940-59,10-19 UNIT,COAL,0-100%,0.393,0.0,0.0,0.0,0.0,
167,PA,OWNER,1940-59,10-19 UNIT,COAL,100-150%,0.233,0.0,0.0,0.0,0.0,
168,PA,OWNER,1940-59,10-19 UNIT,COAL,150-200%,0.137,0.0,0.0,0.0,0.0,
169,PA,OWNER,1940-59,10-19 UNIT,COAL,200-400%,0.119,0.0,0.0,0.0,0.0,
170,PA,OWNER,1940-59,10-19 UNIT,COAL,400%+,0.21,0.0,0.0,0.0,0.0,
171,PA,OWNER,1940-59,10-19 UNIT,NONE,0-100%,5.614,0.0,446.51,0.0,0.0,inf
172,PA,OWNER,1940-59,10-19 UNIT,NONE,100-150%,0.099,0.0,0.0,0.0,0.0,
173,PA,OWNER,1940-59,10-19 UNIT,NONE,150-200%,0.272,0.0,0.0,0.0,0.0,
174,PA,OWNER,1940-59,10-19 UNIT,NONE,200-400%,0.357,0.0,0.0,0.0,0.0,
