,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
1477962,SC,45055,Kershaw,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01804212,TON
1478007,SC,45041,Florence,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
1478386,SC,45085,Sumter,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,4.539738,TON
1480956,SC,45045,Greenville,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,5.382314,TON
1483105,SC,45017,Calhoun,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.111505992,TON
1483138,SC,45001,Abbeville,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.007953273,TON
1485476,SC,45023,Chester,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.02282208,TON
1487095,SC,45053,Jasper,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
1487272,SC,45031,Darlington,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,22.192131399999997,TON
1487748,SC,45091,York,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,767.19487394,TON
1495807,SC,45053,Jasper,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.003429101,TON
1495940,SC,45079,Richland,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.05443052,TON
1496314,SC,45047,Greenwood,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.004310534,TON
1496773,SC,45045,Greenville,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.83280211,TON
1497751,SC,45085,Sumter,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.06809607,TON
1499749,SC,45055,Kershaw,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.05825063,TON
1500974,SC,45071,Newberry,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
1503740,SC,45009,Bamberg,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,0.6736460999999999,TON
1504965,SC,45063,Lexington,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,3.753395,TON
1505665,SC,45065,McCormick,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.10812550000000001,TON
1505719,SC,45059,Laurens,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.05361259,TON
1505741,SC,45079,Richland,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.04379835,TON
1505761,SC,45087,Union,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.002420526,TON
1506516,SC,45085,Sumter,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0026917753999999997,TON
1507121,SC,45091,York,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,103.63496309,TON
1509032,SC,45031,Darlington,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,6.3278300000000005,TON
1509927,SC,45081,Saluda,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0110096624,TON
1511683,SC,45069,Marlboro,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,1.705818127,TON
1513548,SC,45041,Florence,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,66.067849952,TON
1517782,SC,45033,Dillon,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.002485355,TON
1521723,SC,45079,Richland,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,7.068103999999999,TON
1522406,SC,45015,Berkeley,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,1.8332279999999999,TON
1522795,SC,45057,Lancaster,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.05972824,TON
1524366,SC,45063,Lexington,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.3548664,TON
1525246,SC,45025,Chesterfield,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.02536275,TON
1525764,SC,45065,McCormick,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.00043057477999999995,TON
1525765,SC,45071,Newberry,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0047136528999999995,TON
1527106,SC,45051,Horry,Fuel Comb - Residential - Oil,Ammonia,CAP,0.05142631,TON
1527107,SC,45051,Horry,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.2571316,TON
1527397,SC,45037,Edgefield,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.0025979999999999,TON
1533913,SC,45005,Allendale,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
1534036,SC,45055,Kershaw,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.04291921,TON
1534963,SC,45011,Barnwell,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.1824154,TON
1535233,SC,45045,Greenville,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,24.6255,TON
1535680,SC,45047,Greenwood,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0019107947,TON
1535741,SC,45003,Aiken,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.5932665000000001,TON
1536845,SC,45023,Chester,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0063863216000000006,TON
1542455,SC,45001,Abbeville,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0009266611999999999,TON
1545109,SC,45017,Calhoun,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
1545133,SC,45053,Jasper,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
1545168,SC,45085,Sumter,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,2.9878709999999997,TON
1547079,SC,45055,Kershaw,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.005168945,TON
1548401,SC,45001,Abbeville,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,1.888841501,TON
1548670,SC,45085,Sumter,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.08427593,TON
1548979,SC,45033,Dillon,Commercial Cooking,Volatile Organic Compounds,CAP,1.6345828040000001,TON
1549709,SC,45063,Lexington,Commercial Cooking,Carbon Monoxide,CAP,51.750668,TON
1550315,SC,45077,Pickens,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,68.276081901,TON
1551598,SC,45071,Newberry,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,2.2622,TON
1552730,SC,45081,Saluda,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.162964,TON
1553441,SC,45005,Allendale,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
1555564,SC,45051,Horry,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,11.20464,TON
1556215,SC,45025,Chesterfield,Commercial Cooking,Volatile Organic Compounds,CAP,2.34456139,TON
1560116,SC,45025,Chesterfield,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.003815636,TON
1563320,SC,45071,Newberry,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.03059137,TON
1564596,SC,45035,Dorchester,Commercial Cooking,Carbon Monoxide,CAP,22.446364000000003,TON
1564707,SC,45021,Cherokee,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.0951294560000004,TON
1573085,SC,45087,Union,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.01252047,TON
1575911,SC,45055,Kershaw,Commercial Cooking,Carbon Monoxide,CAP,9.568112800000002,TON
1576987,SC,45075,Orangeburg,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.0028185849100000005,TON
1581407,SC,45027,Clarendon,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00072078993,TON
1581830,SC,45023,Chester,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.06762333,TON
1586711,SC,45073,Oconee,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.04002352,TON
1586927,SC,45023,Chester,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.06300656,TON
1593509,SC,45067,Marion,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.127539552,TON
1594230,SC,45003,Aiken,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,24.333528,TON
1596630,SC,45035,Dorchester,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
1597098,SC,45075,Orangeburg,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,4.642377,TON
1597587,SC,45017,Calhoun,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0006471080000000001,TON
1599754,SC,45085,Sumter,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
