,Operator ID,Operator Name,Operator Type,State,2010 - Main Miles Built,2011 - Main Miles Built,2012 - Main Miles Built,2013 - Main Miles Built,2014 - Main Miles Built,2015 - Main Miles Built,2016 - Main Miles Built,2017 - Main Miles Built,2018 - Main Miles Built,2019 - Main Miles Built,2020 - Main Miles Built
1289,968,"UNIVERSAL NATURAL GAS, INC.",Investor Owned,TX,2.42,1.565,0.9750000000000001,6.055000000000001,9.407,14.836000000000002,5.797999999999995,6.055,11.033000000000001,6.633000000000003,7.524
1290,967,"PINEDALE NATURAL GAS, INC",Privately Owned,WY,1.8,1.0999999999999999,5.9399999999999995,9.239999999999998,7.470000000000002,4.640000000000001,5.300000000000001,5.859999999999999,3.509999999999998,0.6199999999999974,5.71
1291,933,AVANT UTILITIES AUTH,Municipal Owned,OK,0,0,0,22,-22,0,0,0,0,0,0
1292,929,"SEBRING GAS SYSTEM, INC",Investor Owned,FL,0,0,0,1,0,1,6,0,19.5,1.0300000000000011,0.52
1293,926,OMEGA PIPELINE CO,Investor Owned,MO,0,2.26,1.9900000000000002,0.6399999999999997,1.42,-0.23999999999999932,0.6389999999999993,-0.1589999999999998,0.3340000000000005,0.6539999999999999,0
1294,924,"ST. JAMES GAS DEPT., CITY OF",Municipal Owned,MO,0.6,0.12,0.15000000000000002,0.0,0.030000000000000027,0.0,0.0,0.38,0.0,0.0,0
1295,920,NATGAS INC.,Investor Owned,TX,0,0,0,0,3,0,0,0,0,-2,0
1296,918,AUSTIN UTILITIES,Municipal Owned,MN,1.561,1.3010000000000002,1.8179999999999996,1.5410000000000004,1.7430000000000003,2.174999999999999,1.7100000000000009,1.0579999999999998,0.9600000000000009,1.501999999999999,1.372
1297,909,"AUSTELL NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,7.8,5.8999999999999995,2.5,2.3200000000000003,5.699999999999999,12.219999999999999,16.520000000000003,8.619999999999997,5.159999999999997,13.870000000000005,5.41
1298,895,KEYSTONE RURAL GAS DISTRICT #1,Municipal Owned,OK,1,0,0,0,0.6970000000000001,0.6819999999999999,0.9910000000000001,0.0,0.0,-0.16999999999999993,0
1299,893,STUART GAS CO,Municipal Owned,NE,0,0,0,8,6,0,0,0,4,1,0
1300,891,AURORA UTILITIES,Municipal Owned,IN,0,0,0.348,0.09500000000000003,0.615,0.030000000000000027,0.0,0.0,0.129,0.0,0
1301,888,COMMUNITY UTILITIES CO.,Privately Owned,MN,0,0,0,0,0,0,0,0,0,1,0
1302,885,AURORA GAS CO,Investor Owned,MI,1,0,3,0,1,1,1,0,0.4400000000000004,0.6269999999999998,0.36
1303,883,WESTBROOK PUBLIC UTILITIES,Municipal Owned,MN,0,0,0,0,0,0,0,0,0,0.2,0
1304,873,"AUGUSTA LIGHT WATER & GAS, CITY OF",Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
1305,864,"AUGUSTA, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,1,0
1306,860,"FAIRBANK, CITY OF",Municipal Owned,IA,0,0,0.103,0.0,0.0,0.734,0.0,0.0,0.0,0.0,0
1307,855,"AUBURN GAS DEPT, CITY OF",Municipal Owned,IL,0,0.265,0.03999999999999998,0.0,0.0,0.0,0.0,0.189,0.07599999999999996,0.0,0.39
1308,846,"AUBURN, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1309,828,"WEST ESCAMBIA UTILITIES, INC.",Municipal Owned,AL,97,0,25,-0.9000000000000057,-0.09999999999999432,-0.9000000000000057,0.10000000000000853,5.8999999999999915,-0.5,0.20000000000000284,126
1310,792,ATLANTA GAS LIGHT CO,Investor Owned,GA,194.99,242.81,288.7,293.70000000000005,419.0,560.7,478.9000000000001,474.5999999999999,325.0999999999999,269.8000000000002,258.9
1311,774,ATHENS UTILITIES BOARD,Municipal Owned,TN,2,0,0,9.31,9.19,4.420000000000002,20.299999999999997,1.6300000000000026,1.0499999999999972,3.1000000000000014,0
1312,766,ATHENS GAS DEPARTMENT,Municipal Owned,AL,0,1,0,0,0,91,24,20,15,16,24
1313,729,"ASHLAND MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,2,0,-2,4,0.3
1314,702,"ASHBURN GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0.102,0.0,0.23400000000000004,0.08599999999999997,0.11400000000000005,0.039999999999999925,2.518,0.0,0.003
1315,675,"ARNAUDVILLE MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,2,0,0,0,0
1316,666,ARLINGTON NATURAL GAS CO,Privately Owned,OH,0,0,2,0,0,0,0,0,1,0,1
1317,648,"ARLINGTON GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
1318,621,ARKANSAS OKLAHOMA GAS CORP,Investor Owned,OK,12.5,4.5,7.699999999999999,6.900000000000002,4.460000000000001,6.25,8.229999999999997,13.119999999999997,11.909999999999997,8.850000000000009,11.11
1319,612,CITY OF ROCKPORT,Municipal Owned,TX,1,1.0099999999999998,-0.4169999999999998,4.53,0.8570000000000002,-0.17000000000000082,0.4850000000000003,1.5510000000000002,-0.8899999999999997,0.8579999999999997,0.093
1320,603,CENTERPOINT ENERGY RESOURCES CORP.,Investor Owned,TX,5,5,8,14,18.506999999999998,4.902000000000001,5.7890000000000015,7.7010000000000005,3.843999999999994,4.313000000000002,1.842
1321,585,ARGYLE MUNICIPAL GAS SYSTEM,Municipal Owned,MN,0,0,0,0,0,1.1,0.7,0.19999999999999996,0.25,0.0,0.15
1322,576,"ARGONIA MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0.341,0.0,0.0,0.0,0.18,0.0,0.0,0
1323,558,APPLEBY NATURAL GAS SYSTEM,Municipal Owned,TX,0.85,-0.85,3.35,0.3900000000000001,0.4900000000000002,0.4899999999999993,0.10000000000000053,0.13999999999999968,0.3600000000000003,0.4499999999999993,0
1324,522,ANNA MUNICIPAL GAS CO,Municipal Owned,IL,0,0,0.08,0.0,0.0,0.45,0.0,0.0,0.24,0.04999999999999993,0
1325,504,ANDREASSI GAS COMPANY,Privately Owned,PA,4,1,1,7,0,0,0,0,0,0,0
1326,495,"ANDERSONVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0,0
1327,423,AMERICUS UTILITY COMMISSION,Municipal Owned,GA,0.46,0.0,1.9900000000000002,0.9099999999999997,0.0,-0.054999999999999716,0.08999999999999986,0.004999999999999893,0.0,0.0,0
1328,387,"ALTO NATURAL GAS CO, CITY OF",Municipal Owned,TX,0,0,0,0.55,0.0,0.99,9.364999999999998,0.0,0.27000000000000135,0.0,0
1329,383,AMARILLO NATURAL GAS INC,Privately Owned,TX,0,0,5.038,-4.038,0,0,0,2.04,2.5300000000000002,0.0,0
1330,360,"ALTAMONT GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0
1331,342,"ALMA NATURAL  GAS SYSTEMS, CITY OF",Municipal Owned,NE,0,0,0,0,0.14,0.0,0.0,0.0,0.0,2.07,0
1332,333,"ALMA GAS DISTRIBUTION SYSTEM, CITY OF",Municipal Owned,KS,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.13000000000000012,0.0,0.0,5.93
1333,315,ALLERTON GAS CO,Investor Owned,IA,0,0,0,0,0,0.083,0.082,0.0,0.0,0.0,0
1334,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Municipal Owned,LA,0.7,0.30000000000000004,0.30000000000000004,3.5,7.500000000000001,4.699999999999999,5.300000000000001,2.5,2.5,2.6999999999999993,0
1335,261,ALEXANDER CITY MUNICIPAL GAS,Municipal Owned,AL,0,0.17,0.19999999999999998,1.79,1.31,0.3999999999999999,0.5229999999999997,0.6900000000000004,0.4119999999999999,0.9299999999999997,0.944
1336,252,"ALEDO GAS DEPT, CITY OF",Municipal Owned,IL,0,0.436,0.587,0.02100000000000013,0.0,0.018000000000000016,0.09999999999999987,0.22999999999999998,0.0,0.0,0.57
1337,234,ALBANY WATER GAS & LIGHT COMMISSION,Municipal Owned,GA,0,0,0,1,0,2.69,0.0,7.700000000000001,8.169999999999998,0.6509999999999998,1.56
1338,225,ALBANY MUNICIPAL GAS CO,Municipal Owned,MO,0,0,0,0,0,0,1.5,2.25,0.0,0.75,0
1339,207,ALASKA PIPELINE CO,Privately Owned,AK,0,0,0,0,0,0,0,0.02,0.59,0.030000000000000027,0
1340,180,SPIRE ALABAMA INC.,Investor Owned,AL,116,121,102.89999999999998,129.8,76.09999999999997,94.30000000000007,97.0,151.69999999999993,153.60000000000014,197.89999999999986,126.9
1341,54,"ADEL GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,20.5,5.600000000000001,0.0,3.099999999999998,28.81
1342,49,TOWN OF ADAMSVILLE GAS DEPT,Municipal Owned,TN,32.3,0.7100000000000009,5.237000000000002,0.0,1.1970000000000027,2.915999999999997,2.6899999999999977,0.0,0.0,0.09100000000000108,0
1343,45,"ADAIRSVILLE, CITY OF",Municipal Owned,GA,2.2,2.8999999999999995,1.6000000000000005,0.5999999999999996,5.2,7.27,4.98,-3.6799999999999997,8.82,1.7800000000000011,0.94
1344,27,ABITA SPRINGS NAT GAS & WATER,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
1345,18,"ABBYVILLE, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
